Crash Severity Description,Reportnumber,CollisionImpact Description,Crash County Description,Large Vehicle Involved,Motorcycle Crash,Non-Motorist Crash,Person ID Contribs,PersonID NM,PersonID NMSafetyEquip,PersonID Occ,RoadName,Unrestrained Occupants,VehicleID Damage,VehicleID Sequence,VehicleID,Work Zone Crash,CrashPoint,Latitude (generated),Longitude (generated)
Property Damage Crashes,CNC31790045,Single Vehicle,Prince George's,No,No,No,,,,fe574dcd-1011-4c21-b7ec-a85275ff22e7,,No,1435ed71-ceb8-437b-8c9a-c5c575d88070,1435ed71-ceb8-437b-8c9a-c5c575d88070,1435ed71-ceb8-437b-8c9a-c5c575d88070,No,Point,38.960884547,-76.881475502
Property Damage Crashes,CNC31790042,Angle,Prince George's,No,No,No,,,,*,ANNAPOLIS RD (WB/L),No,*,*,*,No,Point,38.953930703,-76.876469193
Property Damage Crashes,CNC31740054,Single Vehicle,Prince George's,No,No,No,,,,2ba113cd-c808-4cb4-8b44-70ff4c996a29,,No,787bd664-70b1-43fa-83fb-3d752fb83751,787bd664-70b1-43fa-83fb-3d752fb83751,787bd664-70b1-43fa-83fb-3d752fb83751,No,Point,38.956107592,-76.868323716
Property Damage Crashes,CNC31740053,"Sideswipe, Same Direction",Prince George's,No,No,No,,,,*,,Yes,*,*,*,No,Point,38.954364728,-76.870334700
Property Damage Crashes,CNC31740052,Front to Rear,Prince George's,No,No,No,,,,*,ANNAPOLIS RD,Yes,*,*,*,No,Point,38.956090770,-76.872057024
Property Damage Crashes,CNC31740051,Front to Front,Prince George's,No,No,No,,,,*,,No,*,*,*,No,Point,38.956437880,-76.868011591
Property Damage Crashes,CNC31740050,Angle,Prince George's,No,No,No,,,,*,ANNAPOLIS RD,Yes,*,*,*,No,Point,38.950263282,-76.886015239
Property Damage Crashes,CNC31600092,Single Vehicle,Prince George's,No,No,No,,,,1a6e2d47-65ac-4ac6-b96d-1958952dd5fa,ANNAPOLIS RD (WB/L),Yes,44e8f98d-c450-4c31-a082-28fd68eab627,44e8f98d-c450-4c31-a082-28fd68eab627,44e8f98d-c450-4c31-a082-28fd68eab627,No,Point,38.951397622,-76.885796672
Property Damage Crashes,CNC31600090,Front to Rear,Prince George's,No,No,No,,,,*,ANNAPOLIS RD (WB/L),No,*,*,*,No,Point,38.956184085,-76.872276322
Property Damage Crashes,CNC3185000X,Front to Rear,Prince George's,No,No,No,,,,e83a15c3-e87c-4d54-ab8b-9208a05ef81d,83RD PL,No,*,*,*,No,Point,38.960156499,-76.871993027
Property Damage Crashes,CNC3185000W,Single Vehicle,Prince George's,No,No,No,,,,9007cb05-3251-4d6c-b96c-8bc6f1045e43,VETERANS PKWY,No,f3a059b2-8263-4e68-9e1c-329d2d9432c4,f3a059b2-8263-4e68-9e1c-329d2d9432c4,f3a059b2-8263-4e68-9e1c-329d2d9432c4,No,Point,38.952681716,-76.886638879
Property Damage Crashes,CNC3185000T,Other,Prince George's,No,No,No,,,,7dfaf8c0-e274-4ac2-8678-b52104017773,CATHEDRAL AVE,No,*,*,*,No,Point,38.974947413,-76.875326198
Property Damage Crashes,CNC3185000Q,Front to Rear,Prince George's,No,No,No,,,,b88af90e-53ef-4e25-8597-877030938fbc,FOUNTAINEBLEAU DR,No,*,*,*,No,Point,38.957452027,-76.881874054
Property Damage Crashes,CNC3185000P,Front to Rear,Prince George's,No,No,No,,,,*,,No,*,*,*,No,Point,38.961279929,-76.882332763
Property Damage Crashes,CNC3184002D,"Sideswipe, Same Direction",Prince George's,No,No,No,,,,*,RIVERDALE RD,No,*,*,*,No,Point,38.960366411,-76.880240838
Property Damage Crashes,CNC3184002B,Front to Front,Prince George's,No,No,No,,,,*,,No,*,*,*,No,Point,38.957003313,-76.869550639
Property Damage Crashes,CNC3184001Z,Front to Rear,Prince George's,No,No,No,,,,31e4c9b4-56cf-4cf8-a2c3-f0448a996f83,,No,*,*,*,No,Point,38.966588855,-76.871315324
Property Damage Crashes,CNC3184001Y,Front to Front,Prince George's,No,No,No,,,,*,ANNAPOLIS RD,No,*,*,*,No,Point,38.953399097,-76.876341381
Property Damage Crashes,CNC3184001X,Front to Rear,Prince George's,No,No,No,,,,*,ANNAPOLIS RD (WB/L),No,*,*,*,No,Point,38.951915819,-76.885245624
Property Damage Crashes,CNC3184001W,Front to Front,Prince George's,No,No,No,,,,*,CARROLLTON PKWY,No,*,*,*,No,Point,38.970402800,-76.876386484
Property Damage Crashes,CNC3184001V,Other,Prince George's,No,No,No,6d56dd66-6662-47f2-9b65-96b21689dc43,,,6d56dd66-6662-47f2-9b65-96b21689dc43,SPRAGUE PL,No,*,*,*,No,Point,38.973522098,-76.874716820
Property Damage Crashes,CNC3184001T,Front to Rear,Prince George's,No,No,No,,,,6f11b335-2609-4c62-bec1-ca95084076a0,QUENTIN ST,No,*,*,*,No,Point,38.968447707,-76.884248116
Property Damage Crashes,CNC3184001S,Front to Rear,Prince George's,No,No,No,,,,*,VETERANS PKWY (WB/L),No,*,*,*,No,Point,38.951454915,-76.885187721
Property Damage Crashes,CNC3184001R,Front to Front,Prince George's,No,No,No,,,,*,ANNAPOLIS RD (WB/L),No,*,*,*,No,Point,38.958550224,-76.868145377
Property Damage Crashes,CNC3184001Q,Angle,Prince George's,No,No,No,,,,*,FINNS LA,No,*,*,*,No,Point,38.952899186,-76.878651933
Property Damage Crashes,CNC3184001P,"Sideswipe, Same Direction",Prince George's,No,No,No,,,,7846e834-b83d-4ac5-a098-05265ef98e1f,INLET ST,No,*,*,*,No,Point,38.970130353,-76.884921370
Property Damage Crashes,CNC3183002K,Other,Prince George's,No,No,No,,,,b2176ebe-2fbb-4858-be6b-3d537406c553,LAMONT PL,No,*,*,*,No,Point,38.972266833,-76.881990224
Property Damage Crashes,CNC3183002C,Front to Front,Prince George's,No,No,No,,,,*,VERONA DR,No,*,*,*,No,Point,38.968624279,-76.880019468
Property Damage Crashes,CNC3183002B,"Sideswipe, Same Direction",Prince George's,No,No,No,,,,*,,No,*,*,*,No,Point,38.957812790,-76.869161900
Property Damage Crashes,CNC3183001Z,Front to Rear,Prince George's,No,No,No,,,,*,RIVERDALE RD,No,*,*,*,No,Point,38.959549681,-76.877911879
Property Damage Crashes,CNC3181000W,Front to Rear,Prince George's,No,No,No,,,,*,,No,*,*,*,No,Point,38.956942668,-76.869721055
Property Damage Crashes,CNC3181000T,"Sideswipe, Opposite Direction",Prince George's,No,No,No,,,,*,RAMP 6 FR MD 450 EB TO RAMP 7 (TO IS 95),No,*,*,*,No,Point,38.958911291,-76.867483887
Property Damage Crashes,CNC3181000S,Unknown,Prince George's,No,No,No,,,,eac178d7-bc45-4571-b7d9-bef306da8249,,No,*,*,*,No,Point,38.957681382,-76.874718770
Property Damage Crashes,CNC3179003Z,Other,Prince George's,No,No,No,,,,*,ANNAPOLIS RD,No,*,*,*,Yes,Point,38.951518669,-76.885403911
Property Damage Crashes,CNC3179003W,Angle,Prince George's,No,No,No,,,,*,ANNAPOLIS RD,No,*,*,*,No,Point,38.950034293,-76.886446948
Property Damage Crashes,CNC3179003T,Front to Front,Prince George's,No,No,No,,,,*,FARMCREST DR,No,*,*,*,No,Point,38.967487258,-76.883539451
Property Damage Crashes,CNC3179003R,Other,Prince George's,No,No,No,,,,5fadbafa-7c07-462b-94d6-579a682bc7c3,,No,*,*,*,No,Point,38.965230219,-76.880415826
Property Damage Crashes,CNC3179003P,Other,Prince George's,No,No,No,,,,cb8016b3-d054-47e4-8120-d4e7547c629b,,No,*,*,*,No,Point,38.956721481,-76.869897749
Property Damage Crashes,CNC3179003K,Angle,Prince George's,No,No,No,,,,*,VETERANS PKWY (WB/L),No,*,*,*,Yes,Point,38.950523234,-76.884082942
Property Damage Crashes,CNC3177001B,Front to Rear,Prince George's,No,No,No,,,,*,ANNAPOLIS RD,No,*,*,*,No,Point,38.951146325,-76.885592063
Property Damage Crashes,CNC3164007S,Rear To Side,Prince George's,Yes,No,No,,,,cc06458b-9821-43c4-b444-a86a1cdd6008,87TH AVE #1,No,*,*,*,No,Point,38.969303079,-76.869829912
Property Damage Crashes,CNC3164007R,"Sideswipe, Same Direction",Prince George's,No,No,No,,,,112d432c-e155-42a1-8358-a4dec9e3424b,,No,*,*,*,No,Point,38.955982279,-76.871625925
Property Damage Crashes,CNC3164007P,Angle,Prince George's,No,No,No,,,,*,ANNAPOLIS RD,No,*,*,*,No,Point,38.956797851,-76.870858809
Property Damage Crashes,CNC3164007M,Angle,Prince George's,No,No,No,80774275-8cb5-4b52-b34e-2668a58b8965,,,*,ANNAPOLIS RD (WB/L),No,*,*,*,No,Point,38.959500921,-76.866289694
Property Damage Crashes,CNC3164007L,Front to Rear,Prince George's,No,No,No,,,,b9a04d9d-167c-450a-8765-424cf593f1e2,LEGATION RD,No,*,*,*,No,Point,38.960932149,-76.870575513
Property Damage Crashes,CNC3160008Z,Unknown,Prince George's,No,No,No,,,,af060028-b4e8-4314-9418-3736e2997f66,,No,*,*,*,No,Point,38.956730501,-76.877235761
Property Damage Crashes,CNC3160008Y,"Sideswipe, Same Direction",Prince George's,No,No,No,,,,*,ANNAPOLIS RD,No,*,*,*,No,Point,38.956201760,-76.871952983
Property Damage Crashes,CNC3160008X,Single Vehicle,Prince George's,No,No,No,,,,47f3a26d-bc1b-45ff-9782-6827e6cc95d6,,No,fdef52d1-dce8-4941-8a87-a084f45c04ec,fdef52d1-dce8-4941-8a87-a084f45c04ec,fdef52d1-dce8-4941-8a87-a084f45c04ec,No,Point,38.963460841,-76.882656347
Property Damage Crashes,CNC3160008W,"Sideswipe, Same Direction",Prince George's,No,No,No,,,,8aedfd8f-e687-4606-8c71-6618be1c65d5,KASLO ST,No,*,*,*,No,Point,38.971334908,-76.883370498
Property Damage Crashes,CNC3160008V,Front to Rear,Prince George's,No,No,No,,,,,,No,*,*,*,No,Point,38.953348875,-76.870013067
Property Damage Crashes,CNC3154006H,Single Vehicle,Prince George's,No,No,No,1acb2c6e-ec9f-4797-b4c8-d221fdff4862,,,1acb2c6e-ec9f-4797-b4c8-d221fdff4862,ANNAPOLIS RD,No,22890ceb-1fb0-4348-a275-1f440768cc44,22890ceb-1fb0-4348-a275-1f440768cc44,22890ceb-1fb0-4348-a275-1f440768cc44,No,Point,38.951912649,-76.884796849
Property Damage Crashes,CNC3128001K,Front to Rear,Prince George's,No,No,No,cfe3c6d1-cd21-4bb8-9246-cd5f074f1343,,,*,ANNAPOLIS RD,No,*,*,*,No,Point,38.957790787,-76.869077058
Property Damage Crashes,CNC3114002W,Single Vehicle,Prince George's,No,No,No,,,,aad8cbac-2a0b-4c83-bfdc-0f8c2c55e984,,No,9f79ea3c-76fc-4d90-af1b-402082903bfc,9f79ea3c-76fc-4d90-af1b-402082903bfc,9f79ea3c-76fc-4d90-af1b-402082903bfc,No,Point,38.961790629,-76.883121700
Property Damage Crashes,CNC3114002V,Angle,Prince George's,No,No,No,8f7c6bcb-ba47-4c5f-bc64-db6830cd0b47,,,8f7c6bcb-ba47-4c5f-bc64-db6830cd0b47,,No,*,*,*,No,Point,38.957488719,-76.869397106
Property Damage Crashes,CE53570017,Angle,Prince George's,No,No,No,,,,*,SECOND ST,No,*,*,*,No,Point,39.101780228,-76.844483682
Property Damage Crashes,CE53570013,"Sideswipe, Same Direction",Prince George's,No,No,No,,,,*,,No,*,*,*,No,Point,39.096209400,-76.848804243
Property Damage Crashes,CE53570011,Other,Prince George's,No,No,No,,,,*,CONTEE RD,No,*,*,*,No,Point,39.077310702,-76.872140282
Property Damage Crashes,CE52940022,"Sideswipe, Same Direction",Prince George's,No,No,No,,,,*,,No,*,*,*,No,Point,39.096595152,-76.841305141
Property Damage Crashes,CE52580021,"Sideswipe, Opposite Direction",Prince George's,No,No,No,,,,c6e942da-bfab-4659-8291-340e5e0b13a7,WARD ST,No,*,*,*,No,Point,39.100240814,-76.862537918
Property Damage Crashes,CE52400035,Front to Rear,Prince George's,No,No,No,,,,*,SANDY SPRING RD (WB/L),No,*,*,*,No,Point,39.102705387,-76.869380284
Property Damage Crashes,CE52400034,"Sideswipe, Same Direction",Prince George's,No,No,No,,,,*,,No,*,*,*,No,Point,39.107684025,-76.856913393
Property Damage Crashes,CE52400033,Front to Rear,Prince George's,No,No,No,,,,*,VAN DUSEN RD,No,*,*,*,No,Point,39.102914872,-76.870919759
Property Damage Crashes,CE52400031,"Sideswipe, Same Direction",Prince George's,No,No,No,,,,*,WASHINGTON BLVD (SB/L),No,*,*,*,No,Point,39.098467231,-76.849500292
Property Damage Crashes,CE52400030,Single Vehicle,Prince George's,No,No,No,,,,*,,No,6ade05c3-fdda-41b8-bab7-f4a35d0c3652,6ade05c3-fdda-41b8-bab7-f4a35d0c3652,6ade05c3-fdda-41b8-bab7-f4a35d0c3652,No,Point,39.094735873,-76.852847725
Property Damage Crashes,CE51500025,"Sideswipe, Same Direction",Prince George's,No,No,No,,,,*,WASHINGTON BLVD (SB/L),No,*,*,*,No,Point,39.099242758,-76.848616944
Property Damage Crashes,CE51500024,Front to Front,Prince George's,No,No,No,,,,*,IRVING ST,Yes,*,*,*,No,Point,39.093597267,-76.843699621
Property Damage Crashes,CE51500022,"Sideswipe, Same Direction",Prince George's,No,No,No,,,,*,SPLIT RAIL LA,No,*,*,*,No,Point,39.107467226,-76.877592806
Property Damage Crashes,CE49430070,Angle,Prince George's,No,No,No,,,,,,No,*,*,*,No,Point,39.094188847,-76.877269527
Property Damage Crashes,CE49140095,Angle,Prince George's,No,No,No,,,,*,OXFORD DR,No,*,*,*,No,Point,39.084579901,-76.868937604
Property Damage Crashes,CE49140094,Angle,Prince George's,No,No,No,,,,*,SECOND ST,No,*,*,*,No,Point,39.097733088,-76.848699714
Property Damage Crashes,CE49090078,Front to Rear,Prince George's,No,No,No,,,,*,,No,*,*,*,No,Point,39.097979997,-76.849348709
Property Damage Crashes,CE49090077,Front to Front,Prince George's,No,No,No,,,,*,,No,*,*,*,No,Point,39.093203225,-76.856231058
Property Damage Crashes,CE46440037,Single Vehicle,Prince George's,No,No,No,,,,*,,Yes,*,*,*,No,Point,39.078665864,-76.871985469
Property Damage Crashes,CE46440031,"Sideswipe, Same Direction",Prince George's,No,No,No,,,,*,WASHINGTON BLVD (SB/L),No,*,*,*,No,Point,39.094941153,-76.853519333
Property Damage Crashes,CE46360066,Front to Rear,Prince George's,No,No,No,,,,*,,No,*,*,*,No,Point,39.100922844,-76.845479726
Property Damage Crashes,CE45870089,Front to Rear,Prince George's,No,No,No,,,,155be7b0-7d2f-4b2c-8503-28bf87405434,GREEN HILL AVE,No,*,*,*,No,Point,39.096414618,-76.857714154
Property Damage Crashes,CE45870086,Single Vehicle,Prince George's,No,No,No,,,,8cfaaada-0b16-4608-943d-1aed5cf0fd1a,SNOWDEN PL,No,061eb8cf-3786-4caa-a0c4-1b7cc32642c9,061eb8cf-3786-4caa-a0c4-1b7cc32642c9,061eb8cf-3786-4caa-a0c4-1b7cc32642c9,No,Point,39.107182407,-76.864419566
Property Damage Crashes,CE45870084,"Sideswipe, Same Direction",Prince George's,No,No,No,,,,*,SECOND ST,No,*,*,*,No,Point,39.097699871,-76.848526981
Property Damage Crashes,CE45870082,"Sideswipe, Same Direction",Prince George's,Yes,No,No,d478dd2f-b126-4af6-9997-3dd40a0b8a8b,,,*,WASHINGTON BLVD (SB/L),No,*,*,*,No,Point,39.099237638,-76.848637423
Property Damage Crashes,CE45870081,Other,Prince George's,Yes,No,No,,,,*,,No,*,*,*,No,Point,39.095188427,-76.855637284
Property Damage Crashes,CE45870080,Other,Prince George's,No,No,No,,,,*,,No,*,*,*,No,Point,39.094198051,-76.855899490
Property Damage Crashes,CE45730042,Front to Front,Prince George's,No,No,No,,,,*,VAN DUSEN RD,No,*,*,*,No,Point,39.084488476,-76.881946280
Property Damage Crashes,CE45730040,Front to Front,Prince George's,Yes,No,No,39150349-9a92-4ace-8396-3dcf34b63762,,,*,WASHINGTON BLVD (SB/L),No,*,*,*,No,Point,39.098438401,-76.849478106
Property Damage Crashes,CE45180054,"Sideswipe, Same Direction",Prince George's,No,No,No,,,,c5b9765f-db44-4326-8ade-b8bc6f75aff4,,No,*,*,*,No,Point,39.094326655,-76.838020608
Property Damage Crashes,CE45180053,Other,Prince George's,No,No,No,,,,*,WASHINGTON BLVD (SB/L),No,*,*,*,No,Point,39.099463153,-76.848303234
Property Damage Crashes,CE44470070,Front to Rear,Prince George's,No,No,No,,,,*,FORT MEADE RD (WB/L),No,*,*,*,No,Point,39.095674259,-76.838771572
Property Damage Crashes,CE43380078,"Sideswipe, Opposite Direction",Prince George's,No,No,No,,,,*,,No,*,*,*,No,Point,39.092511565,-76.858709589
Property Damage Crashes,CE43380072,"Sideswipe, Same Direction",Prince George's,No,No,No,,,,*,SECOND ST,No,*,*,*,No,Point,39.096697853,-76.849865626
Property Damage Crashes,CE43380070,Single Vehicle,Prince George's,No,No,No,,,,,LITTLE MONTGOMERY ST,No,3e8c2c68-5101-47c4-8786-c87503a9038f,3e8c2c68-5101-47c4-8786-c87503a9038f,3e8c2c68-5101-47c4-8786-c87503a9038f,No,Point,39.101683683,-76.844228302
Property Damage Crashes,CE43260017,Single Vehicle,Prince George's,No,No,No,77eb17fd-6c6f-4c95-a12c-e63cf49fbacb,,,*,SECOND ST,No,*,*,*,No,Point,39.101753166,-76.844414138
Property Damage Crashes,CE43260015,Front to Rear,Prince George's,No,No,No,c8b0b7c6-b1fb-4778-9f8f-73a2e02ea4bd,,,c8b0b7c6-b1fb-4778-9f8f-73a2e02ea4bd,,No,*,*,*,No,Point,39.106451860,-76.850180493
Property Damage Crashes,CE41620073,"Sideswipe, Same Direction",Prince George's,No,No,No,,,,*,,Yes,*,*,*,No,Point,39.094073042,-76.854405972
Property Damage Crashes,CE41620072,Single Vehicle,Prince George's,No,No,No,,,,*,SANDY SPRING RD,No,*,*,*,No,Point,39.101593599,-76.862686453
Property Damage Crashes,CE41620071,Rear To Side,Prince George's,No,No,No,,,,*,,No,*,*,*,No,Point,39.097573948,-76.856073015
Property Damage Crashes,CE41520086,"Sideswipe, Same Direction",Prince George's,No,No,No,,,,*,LAUREL PL (SB/L),No,*,*,*,No,Point,39.087810249,-76.861258761
Property Damage Crashes,CE39470025,Other,Prince George's,No,No,No,3f3ede9d-a270-4671-a91e-4c2d47f183c2,,,*,MAIN ST EXT,No,*,*,*,No,Point,39.102789925,-76.841863443
Property Damage Crashes,CE36910032,Front to Rear,Prince George's,No,No,No,c73a2bbc-a4b3-4467-90be-64c80a96d386,,,*,BOWIE RD,Yes,*,*,*,No,Point,39.090128482,-76.846563600
Property Damage Crashes,CE11330051,Single Vehicle,Prince George's,No,No,No,41b49e61-853c-46dc-9eed-78f271942b34,,,41b49e61-853c-46dc-9eed-78f271942b34,,No,c9f09495-2400-42af-a949-935327595c0b,c9f09495-2400-42af-a949-935327595c0b,c9f09495-2400-42af-a949-935327595c0b,No,Point,39.094096874,-76.855591510
Property Damage Crashes,CE5357000Z,Angle,Prince George's,No,No,No,,,,*,TALBOTT AVE (WB/L),No,*,*,*,No,Point,39.102643218,-76.857365215
Property Damage Crashes,CE5357000Y,Rear To Rear,Prince George's,No,No,No,,,,*,,Yes,*,*,*,No,Point,39.096558826,-76.848341937
Property Damage Crashes,CE5357000X,"Sideswipe, Same Direction",Prince George's,No,No,No,,,,*,,No,*,*,*,No,Point,39.099264639,-76.848453476
Property Damage Crashes,CE5357000T,Single Vehicle,Prince George's,No,No,No,,,,8a8d085e-233f-41e2-b50c-b60640051bd3,CONTEE RD (EB/L),No,03ba6258-cbfd-4fa2-9b0e-ab5f669e1ce9,03ba6258-cbfd-4fa2-9b0e-ab5f669e1ce9,03ba6258-cbfd-4fa2-9b0e-ab5f669e1ce9,No,Point,39.080109830,-76.885297553
Property Damage Crashes,CE5357000S,Angle,Prince George's,No,No,No,,,,*,,No,*,*,*,No,Point,39.096093351,-76.852144606
Property Damage Crashes,CE5357000Q,Angle,Prince George's,No,No,No,,,,*,,No,*,*,*,No,Point,39.095570096,-76.838784250
Property Damage Crashes,CE5357000N,Other,Prince George's,No,No,No,,,,*,FOURTH ST,No,*,*,*,No,Point,39.105945915,-76.847933451
Property Damage Crashes,CE5357000M,Angle,Prince George's,No,No,No,,,,*,EIGHTH ST,No,*,*,*,No,Point,39.102584402,-76.857341140
Property Damage Crashes,CE5357000G,Angle,Prince George's,No,No,No,,,,*,CONTEE RD,No,*,*,*,No,Point,39.077366532,-76.872247980
Property Damage Crashes,CE5357000F,Front to Rear,Prince George's,No,No,No,,,,*,CHERRY LA (WB/L),No,*,*,*,No,Point,39.092982708,-76.864969517
Property Damage Crashes,CE5357000B,Angle,Prince George's,No,No,No,,,,*,LAUREL BOWIE RD,No,*,*,*,No,Point,39.088895342,-76.846194548
Property Damage Crashes,CE5294001Y,"Sideswipe, Same Direction",Prince George's,No,No,No,,,,*,,No,*,*,*,No,Point,39.094174524,-76.857507229
Property Damage Crashes,CE5294001T,"Sideswipe, Same Direction",Prince George's,No,No,No,e2d12986-f016-439f-a0fd-5043f9f3067a,,,*,WEST SIDE BLVD,No,*,*,*,No,Point,39.083777129,-76.888221201
Property Damage Crashes,CE5294001R,"Sideswipe, Same Direction",Prince George's,No,No,No,,,,*,BOWIE RD,No,*,*,*,No,Point,39.096403465,-76.849199991
Property Damage Crashes,CE5294001L,"Sideswipe, Same Direction",Prince George's,No,No,No,,,,a882b018-5e1f-40a7-a26e-4edb217c5bea,MAIN ST,No,*,*,*,No,Point,39.105700957,-76.847378013
Property Damage Crashes,CE5294001J,Single Vehicle,Prince George's,No,No,No,,,,3f9a42b5-6fcb-43c8-9976-f41ddf95aa37,,No,3f2dbac4-46dd-483a-9997-8fb8b2b2ecab,3f2dbac4-46dd-483a-9997-8fb8b2b2ecab,3f2dbac4-46dd-483a-9997-8fb8b2b2ecab,No,Point,39.096925745,-76.851653776
Property Damage Crashes,CE5294001H,"Sideswipe, Opposite Direction",Prince George's,Yes,No,No,,,,9b8f03b1-b0a7-47de-a502-77d260698cb0,,No,*,*,*,No,Point,39.083071877,-76.889209200
Property Damage Crashes,CE5294001D,Front to Front,Prince George's,No,No,No,,,,*,,No,*,*,*,No,Point,39.083474817,-76.883766551
Property Damage Crashes,CE5258001S,Rear To Side,Prince George's,No,No,No,,,,*,FOURTH ST,No,*,*,*,No,Point,39.100240936,-76.853098291
Property Damage Crashes,CE5258001R,Front to Rear,Prince George's,No,No,No,,,,*,CYPRESS ST,No,*,*,*,No,Point,39.084379497,-76.870487745
Property Damage Crashes,CE5258001M,Rear To Side,Prince George's,No,No,No,,,,*,BOWIE RD,No,*,*,*,No,Point,39.096730705,-76.849742263
Property Damage Crashes,CE5240002V,Front to Rear,Prince George's,No,No,No,,,,*,FORT MEADE RD,No,*,*,*,No,Point,39.095161487,-76.842123516
Property Damage Crashes,CE5240002R,Rear To Side,Prince George's,No,No,No,,,,*,,No,*,*,*,No,Point,39.098908387,-76.848753898
Property Damage Crashes,CE5240002P,Angle,Prince George's,No,No,No,,,,*,,No,*,*,*,No,Point,39.094227307,-76.875622293
Property Damage Crashes,CE5240002M,"Sideswipe, Opposite Direction",Prince George's,No,No,No,,,,d03290c1-988b-4afd-b7c1-d05c9f329a55,,No,*,*,*,No,Point,39.094943408,-76.838049924
Property Damage Crashes,CE5240002K,Other,Prince George's,No,No,No,,,,*,SEVENTH ST,No,*,*,*,No,Point,39.102953758,-76.855809650
Property Damage Crashes,CE5240002J,Front to Rear,Prince George's,No,No,No,,,,7a0d50df-56ff-459b-91fa-297c4d946178,,No,*,*,*,No,Point,39.094344453,-76.840252839
Property Damage Crashes,CE5221002Q,Front to Rear,Prince George's,No,No,No,,,,*,FORT MEADE RD,No,*,*,*,No,Point,39.095079265,-76.840286910
Property Damage Crashes,CE5221002P,Front to Front,Prince George's,No,No,No,,,,*,CONTEE RD,Yes,*,*,*,No,Point,39.080787654,-76.881577349
Property Damage Crashes,CE5221002M,Front to Rear,Prince George's,No,No,No,,,,*,SECOND ST,No,*,*,*,No,Point,39.099272075,-76.847024808
Property Damage Crashes,CE5221002J,Front to Front,Prince George's,No,No,No,,,,*,LAUREL AVE,No,*,*,*,No,Point,39.100956733,-76.846868472
Property Damage Crashes,CE5155001P,Other,Prince George's,No,No,No,,,,*,SEVENTH ST,No,*,*,*,No,Point,39.102290988,-76.855927771
Property Damage Crashes,CE5049002V,Single Vehicle,Prince George's,No,No,No,830b52db-6a8f-407d-983c-a6ccf901eec4,,,830b52db-6a8f-407d-983c-a6ccf901eec4,VAN DUSEN RD,No,5b4a9dad-3fec-418f-89e3-6a6aa9f4d032,5b4a9dad-3fec-418f-89e3-6a6aa9f4d032,5b4a9dad-3fec-418f-89e3-6a6aa9f4d032,No,Point,39.101741098,-76.871164168
Property Damage Crashes,CE5049002S,Front to Rear,Prince George's,No,No,No,b7224925-b6de-4ef6-8e8b-648250c45378,,,b7224925-b6de-4ef6-8e8b-648250c45378,OLIVE BRANCH WAY,No,*,*,*,No,Point,39.089220449,-76.881494701
Property Damage Crashes,CE5049002R,Angle,Prince George's,No,No,No,43f1da14-d286-4e2f-a998-0cda03d3f98b,,,*,SANDY SPRING RD,No,*,*,*,No,Point,39.102707155,-76.871116688
Property Damage Crashes,CE5049002Q,Front to Rear,Prince George's,No,No,No,55b4e6fd-c96e-4705-b36d-c2e0b82cfa0f,,,*,SECOND ST,No,*,*,*,No,Point,39.097740890,-76.848795100
Property Damage Crashes,CE5039003K,Other,Prince George's,No,No,No,,,,*,SECOND ST,No,*,*,*,No,Point,39.103890864,-76.842182028
Property Damage Crashes,CE5039003J,Single Vehicle,Prince George's,No,No,No,,,,*,KAY CT,No,5cb522c1-307e-4720-838c-4e764396ce52,5cb522c1-307e-4720-838c-4e764396ce52,5cb522c1-307e-4720-838c-4e764396ce52,No,Point,39.100565799,-76.853797326
Property Damage Crashes,CE5039003H,Front to Rear,Prince George's,No,No,No,,,,*,MORRIS DR,No,*,*,*,No,Point,39.093426668,-76.843325693
